# Channels number
2
# Samples number
      1214
# Sampling rate
         1
# Start date
20-07-2014
# Start time
07:32:21.000Z
# Channels names
Model_0;HHZ
-0.31580537962471045 -333.269 
0.06384299853311148 -246.338 
-0.5583674618042638 -130.251 
-0.355472833178192 -44.9127 
-1.2716581199032255 160.189 
-0.9984493252073197 -399.996 
1.2875272594177627 -316.406 
-1.139988575954125 -621.285 
-0.9248566174006063 368.957 
-0.15675041095476683 272.955 
1.5976732734645012 -98.0438 
0.024842327226250127 -566.098 
-1.1492784473360818 36.2431 
-0.6509046047273541 11.055 
-0.9122555652680635 -297.71 
-1.8019631056815628 135.593 
-0.6261547363049651 -406.651 
-0.8035826744548711 -110.188 
0.6984542737025281 -92.8929 
1.1846884699342297 -241.178 
1.686669005809831 252.176 
2.0156874699244174 -676.501 
-1.3949710241542679 112.832 
-0.696255384926026 -97.6356 
0.6381469958971246 284.987 
-0.021200475179484535 -409.899 
1.239080957250632 -519.636 
1.1417823473587188 121.831 
0.8606450040583455 -79.1157 
-1.0291013887704814 126.003 
-0.8309117750839299 -334.463 
-0.6248315161887588 164.85 
-1.418884243730755 -703.608 
-0.12242498678558 57.411 
0.06889805517147529 189.942 
-1.9464037675736998 -488.35 
-1.2385194667301844 93.1721 
-1.0406969224588947 -336.613 
-0.6935755202922511 -4.27527 
0.34210680800526205 195.179 
0.12464459272204742 -376.78 
-0.2487675026855518 -510.676 
-1.2489016277649219 468.88 
1.532670209037259 -175.788 
0.3140957157716784 -452.413 
1.2974314509882952 217.382 
-0.9681851887515718 -186.226 
0.34425851827361775 -647.137 
-1.670728904076162 241.199 
-0.47769785772196194 -71.3847 
-0.3533037058537376 -131.144 
-2.5381755574977642 -65.3203 
0.4657259125863309 -69.6513 
-0.24816795963392302 -170.141 
-1.0298682871055025 -262.56 
1.3313793242050398 70.0582 
-0.6771225327432786 -72.5519 
1.4129290063825763 -289.486 
-0.44162262215336057 -266.578 
0.07840391200289343 51.6702 
-0.19640649435664592 -75.8487 
-0.44652790623381566 -64.4813 
0.19410449247594652 -532.702 
-0.18589714621542086 102.089 
-1.5191163260835872 -100.471 
0.9464321994136142 -138.892 
1.2440929012583775 -46.814 
0.056862921808448874 -310.47 
0.8535679190604695 -201.078 
0.35748652452286933 232.454 
0.367079371850366 -458.581 
-1.6299620151108014 -1.28089 
-1.375859488467965 98.4648 
0.11311080301526921 -197.966 
-0.10851477967547218 -641.403 
0.5959535714719308 720.376 
-1.3066103603255463 -368.091 
0.7223922159861758 42.7752 
2.0692291892770456 -711.224 
-0.19852654222592836 -367.374 
1.7561205159741942 250.685 
0.9384539322234788 -78.6477 
-0.23453372190851507 -358.679 
-0.45169006218247354 160.982 
0.9207697089639657 -297.224 
0.3828272455287518 -105.04 
-0.20093731395363168 -203.356 
-0.3176275447286452 -0.892986 
-0.969334561333012 -245.457 
-0.20226839823549714 176.89 
-1.206601515543289 -147.157 
1.593852514992287 -638.689 
1.0208120737087096 146.598 
1.2286686432178007 -209.265 
-1.1094947258565107 -11.5165 
-0.8206946834737536 -345.792 
-1.1856900338241125 -257.564 
0.9913665349956906 -58.4465 
1.0040349935373243 -39.3977 
1.7237223176970247 319.933 
0.5762406875423753 -295.81 
-0.3740589159546852 -458.166 
-2.1396325235597207 -317.308 
2.8667021813677938 -85.7665 
-0.028026657411387212 322.068 
-0.5148579762720544 -181.837 
-0.10185714206897512 -200.906 
-0.3046001618544434 -595.83 
-1.1704418199447 279.437 
0.6396594395727995 -302.758 
-2.763697850676857 353.143 
-0.7272589057868633 -375.507 
-1.2207395167539072 -380.144 
-0.006427248602308033 75.98 
-0.5723146419220191 -312.735 
0.2927337274486863 -4.17953 
-1.8239283900232355 -167.417 
0.5858277495663557 -135.379 
0.01064374426921777 16.0427 
0.1493553018492788 -187.145 
-0.7904084993903808 -307.645 
-0.4330427063799531 -967.364 
0.09671059385953207 -4857.52 
0.2758095941689165 17003.6 
-1.0486549984900604 5489.37 
0.169777674737567 -17024.5 
-1.3373460804520452 -12286.5 
1.4578644480511596 -10787.7 
-1.405995340236907 682.692 
1.2987318137508446 39292.4 
0.48380137103957654 15789.2 
-0.02640964775655874 17699.8 
-0.7409846085605336 -15895.9 
-0.5465327694529627 -24221.9 
0.4603425806399466 1680.22 
0.5437078730197484 11431.5 
0.046987166329830465 -62735.8 
0.191498475981561 -135144 
0.7150345566972494 -58855.1 
1.2531640356679485 142195 
0.8707892168217368 152036 
0.10238805217065661 -28933.1 
0.5190497414155626 -86311.4 
-0.6438709472450714 20707.1 
1.7935113383910473 -12020.8 
-1.1607709261927548 -117503 
-0.7031816069961563 22358.3 
-1.4952266438531403 243823 
-0.57444306824181 -15970.1 
-2.117390007673995 -126666 
-0.2772461751620856 55437.5 
-1.1840439966456735 -9688.57 
0.4422006080473606 1374.58 
-0.8669578539938607 39208.8 
-1.0623595325171085 59184 
1.1563421228716226 -85631.6 
0.32818107951310704 -95472.3 
-1.389099921706828 113066 
-0.16849002932613377 12573.3 
1.416421740526344 1372.98 
0.515516594805149 15104.2 
-0.5094464329860049 -35166 
-1.0232218390389871 5085.42 
-1.4511142463786006 31897.8 
-1.3155845803928328 73394.7 
1.0584335933958569 -46090 
-1.4165224356631896 -78407.3 
-0.024411887142104405 -14154.3 
0.2333528836981209 -11891.2 
-0.29638470031480857 32071.5 
-0.35085005930207025 40591.4 
-0.7507373973934204 21095.7 
-0.4637525455032083 -22666.2 
-1.544494859103704 -46487.6 
-0.14257657688458814 -24476.4 
-1.4845975006182437 6774.08 
0.1560704357869822 3333.35 
-1.1038525180398153 -24712.7 
0.5138105147610128 14764.5 
-0.04789902601023677 -12873.2 
-0.22868726894405178 16317 
0.2147119727563176 -5804.84 
-0.04160803332425367 -18008.6 
-0.9581673581446131 -16939.8 
-0.6740046430287778 -19802.6 
1.1731233976337565 28588.8 
-0.39399948918314376 9611.16 
1.0307213249513163 -906.696 
-1.393748038641994 6843.79 
1.3203655691195184 -2132.99 
1.0319348712462943 -12390.4 
2.6258214237353723 4970.15 
-0.6816423662466367 -174.984 
0.6463769956028891 15228.4 
-0.09322608943514954 -2539.2 
0.9741137084864153 -14300.4 
-0.8327831074464438 21989 
-0.652750477449132 4881.96 
-0.2628818316038384 -10102 
0.4441850350194043 25097.4 
0.3830175489342098 88.4295 
1.0783582119595438 -16241.7 
-0.5828323893146594 -1121.62 
-0.140236948060668 7486.95 
-0.7666932011525844 -9187.69 
-0.5040069752345815 -5975.36 
0.0622288173461758 -12022.2 
0.2766393692930098 17145.7 
-0.2215621053904524 -3986.44 
-0.04398328760539716 -20538.2 
0.38189808014547477 7015.66 
-1.4818282922558197 10942.1 
0.028135279901661647 -4527 
0.8794495260378445 -24255.1 
0.44508790745114 26361.7 
1.1584094562763845 -11910.7 
-0.05883549417723177 -19326.3 
-1.683249417063335 13941.7 
-0.1270263001779659 15829.5 
0.06552875824514359 13170.6 
-0.8987995557978969 -8793.17 
0.10544134479682654 -5016.38 
0.5190085664493393 3406.31 
-1.749968580998508 -24704.6 
-0.7122099802414121 27319.3 
-0.14597212311762497 14038.8 
1.0686760326456284 -20899.9 
-1.051337790920365 9835.4 
-0.23157485857076487 10593.9 
-1.268416997324584 21669.1 
2.455009688670467 -34842.4 
0.11571530574982347 -5629.91 
1.474114720925777 20894.8 
0.9452098079387552 -6360.79 
2.339195065400789 -13071.9 
-0.17133767791356203 -5147.56 
1.01511987371906 29803.4 
2.5033278159816206 5309.49 
-0.802400437003012 -13554.2 
0.5267231640184811 -17335.4 
0.14195881741966687 -3777.25 
0.5147160487867737 -805.321 
0.8200386785302989 -12169 
-0.717824411906701 21249 
0.9073507612612541 -603.338 
0.08433333475595184 -3129.32 
-1.0358515809025892 11005.4 
-0.617369770053628 928.58 
0.6804978713122711 -12509 
-0.6874075050403601 -2058.19 
0.3820949006923797 4498.59 
1.0685519661920715 -95.0824 
-0.927146214784039 3168.93 
-1.0785804330665663 11064.9 
-0.8914777817728865 -6031.06 
0.26819591600744097 -6548.94 
-0.18058718143313612 10266.1 
0.19803516660719112 18362.3 
0.29360272511402563 -4947.04 
1.5790944879150528 -31932.1 
-1.3199107144188291 1649.77 
1.209876163036638 -8042.41 
0.27735691624002534 9103.44 
-1.0649614721947476 8585.28 
-2.2611143040361297 -11542 
-0.8923309434929614 -3751.74 
-0.723728170134688 25236.1 
-1.5459458887116604 19065.4 
-0.3411035997386458 6333.6 
-0.6596175729937013 -14338.2 
0.47165124753780496 -16202.9 
0.6744154671017473 1859.82 
0.5507761194923475 4134.13 
0.0025015687768918937 152.215 
-1.5260389928752884 -11054.3 
-2.031233974048182 -9260.5 
0.21630852074846896 -22821.3 
0.31898973594907254 -19600.5 
1.8854644800740772 15291.5 
1.0159139275698639 -21381.2 
1.2564016850069866 -16538.5 
-0.5577566446495936 -20560.9 
0.25942340233707917 -4407.49 
2.2049403265750716 8529.16 
0.43921203665581743 15325.1 
1.0143837959689392 -17603.2 
0.45261337192517725 14117 
1.494664769189292 34458.5 
-1.2265711264660748 -422.291 
-0.7363465958018978 -29978.1 
0.7427089532771998 6887.33 
0.24121177281602613 53076.2 
-1.5844422185581815 46722.6 
-1.252449032677017 40906.3 
-0.9688116763947452 85176.1 
0.23285813401875455 24695.4 
0.6923857744901358 -21733.6 
-0.4022508296883158 -1022.65 
-0.25575362527036916 -16597.7 
0.8855911338629952 -47617 
-1.5505593320288842 -81347.8 
1.0599282576146045 -49563 
0.4869861184138147 -55039.8 
-0.3410281902859653 -75197.9 
0.44418074681559006 -24492.6 
-0.683109269047879 -28672.1 
1.3875420923041917 4159.34 
0.09242972086632761 65086.2 
-0.2778982596600095 85162.6 
1.2925602217427734 98818.6 
-0.8038536643253735 64913.2 
-0.015953433460164312 859.337 
-0.3890646455329767 -54011.3 
-0.2603603910163965 -19641.8 
-0.06774521087259533 -25323.4 
-0.411224507973067 -56865.3 
1.2428026040163003 9665.34 
0.5304246735039237 79730.3 
0.8363116169186409 39459.4 
-1.1774057343841307 -36202.1 
-0.49177978334599715 -86582.7 
1.3022054099263096 -64135.1 
1.1047217072631987 -22689.2 
-1.0220099958310929 46967.1 
1.5694238769894975 68295.7 
-0.15465109038800584 3150.52 
0.7087877966319844 -13228.2 
0.0675898854619188 -28031.4 
0.2396251579810702 -53892.8 
-0.6132190474916497 -66527.5 
0.2976386708367418 -29612.9 
-1.3162817848082922 19329.6 
1.1817018483143702 22309.8 
-0.14651825063273094 30279.3 
-0.301258957949595 -23.9603 
0.04708611675614005 -4620.5 
-0.09797046604825965 -12731.3 
-1.1377742475810653 -12884.5 
-0.17613363356120892 -19287.9 
1.2695602927144636 55144 
0.26068610508354606 106926 
-0.5049906916902112 53185.3 
-0.9739511512316001 2375.79 
-0.7798414653199508 -3382.42 
-0.2627252392131538 32753.4 
0.566328104106292 79000 
1.5763134059914794 88392.5 
-1.1583006228605734 65747.9 
1.0463650620476814 37801.6 
0.2935026135394363 33155.1 
-1.1774311235205737 50931.9 
0.19140708634497994 21894.4 
1.4252141783468897 -16428.9 
0.1051788595307217 -4457.92 
1.770347568463345 51851.1 
1.3248655513100047 38487.6 
-0.4526909011827165 -22378.4 
-1.5021885885920963 -50313 
-0.4058371159884846 -54793.3 
-0.9652101033352043 -73955.1 
-2.0914305096995993 -121048 
-0.5918067757747831 -139157 
-0.2814849407878661 -115864 
0.694421600568571 -74517.3 
-1.0857914811177816 -62516.3 
-0.6181446796892729 -111235 
0.23717666902498902 -137041 
0.10162738080461242 -66396.8 
0.24248377123944032 -18350.8 
0.011126746467360782 -30479.7 
-0.01130760188681812 -15848.4 
0.9019741278917026 20009.7 
-0.014728420171562284 38569.9 
1.5509823608624682 45080.9 
0.8479197097501574 42674.6 
-0.4241874038934732 69424 
-0.39397986332606205 122080 
0.5860688396461775 119132 
-1.2571686053208229 82640.5 
-0.0008737649156511651 88069.7 
-0.8614354095027679 100340 
0.7624652328657442 73040.7 
-0.8340850780890925 34873.9 
-0.5335592513899803 45977.2 
-1.1457501674564732 55463.1 
0.6550336133472268 46613.6 
-0.033069981699071604 36198.6 
-0.10206173521714401 13030.3 
0.13839950280608448 -74250.7 
0.8130803433330467 -129268 
1.2077219847595657 -129780 
-1.717948602075471 -104121 
0.7122099467292689 -71319.6 
-0.6426838253263387 -51321.1 
0.01772269695258455 -44942.9 
-0.26184483932394187 -50173.5 
0.16258571878788963 -61374 
1.1399081099346091 -81008.4 
-1.348045981759257 -72209.6 
0.13603983831539868 -39712 
0.12304585091510578 13366.2 
-1.6100398688136046 72158.3 
-1.0203878262749075 114978 
-0.5780841216054302 185644 
1.4445487468340534 185267 
2.1457227171624034 125281 
-1.0445430662548558 84876 
0.40213523493687386 26421.4 
1.5319075873522507 -14151.4 
1.2239435705178723 -23349.8 
1.1370924099326016 -45973.3 
-2.337217929980122 -73444.4 
-0.16951039120777622 -91336.5 
-0.4193146800793306 -105477 
1.5521224084153618 -90183.4 
-0.2993194192078441 -57552.5 
0.11621978390903376 -49761.8 
-0.4548643577167084 -36309.1 
-0.3673682107199454 -12584.1 
1.508564482780974 13211.2 
-0.9391181059298184 31308.9 
-0.5998765758284721 27160.8 
-0.07855755134070375 33267.5 
-0.4981342646041096 30593.5 
-0.47840458800451735 16954.6 
-1.0945010596736582 36881.5 
0.10811815620677123 88525.1 
-1.0386113548229599 93823.4 
-0.5553167812318218 46994.3 
-0.8049653974658222 8907.49 
-0.2752770405496152 -26364 
0.22349059290773798 -5959.88 
-0.8536223080618193 -19113.7 
-1.416008813002021 -52921.5 
2.4181985611061574 -74825.6 
-0.7754386993125575 -70720.6 
-0.5317694538894049 -48123.7 
0.5927240002660454 -33159.6 
0.15428039436016672 -18670.4 
-1.2022252544258922 -13.8125 
-0.029682894758325418 23015.2 
-0.9379524540889594 33896.6 
-1.4987711629820852 44881.9 
-1.7792609414256946 14377.7 
2.2784597165174976 24234.4 
0.9482217440566032 64117.2 
-1.1852657027127123 59754.2 
0.9463167508570791 39789.4 
0.9869013101017945 18881.1 
0.14092095284779305 -10261.3 
-1.956548297069462 -33540.7 
-0.5899811978399443 -67756.4 
0.8260759522013235 -79329.3 
0.16104770970038462 -69159.5 
0.6429523254088387 -47629.3 
0.2702667071692373 -22313.7 
0.5971996806807685 10666 
-1.4754824072096575 26301.8 
1.5805559049850206 49602.4 
0.6341964222452194 53887.3 
0.40848227245758917 59733.2 
0.09031741362084045 63023 
1.9854667517048696 28186.9 
1.1034189130232779 -1888.79 
-0.19701623855104167 -25413.8 
0.4359768451714485 -73914.2 
0.29880402779029147 -85609.9 
-0.011589870646824707 -49860 
-2.5657696858921684 -14059.9 
0.12769240919783975 28936.4 
0.16813283716028327 51867 
-0.20988122820995336 33382.1 
-1.0269848670276813 23295.9 
1.3651639068940522 2795.11 
1.3603647171306905 -11706 
-0.06877385299904226 -20034.6 
1.170430273263106 -17148.6 
0.43815749280157323 15373.6 
1.2413693669956984 33254.6 
0.7356199425628906 15985.9 
-1.4268811403599102 2522.26 
0.3022968559035091 -6675.21 
-0.1590019529433766 1130.52 
-1.499671099049702 16645.8 
0.9475468711154313 -11395.5 
0.39325153645161315 -19638.2 
-0.7603252240379916 -17139.7 
-1.032723236419388 -31840.4 
2.2862968630250933 -48478.3 
-1.7832394198455388 -22081.5 
0.2307811415286256 -4835.36 
-0.4330792956639202 -1556.66 
-1.0014294665905457 22852.9 
-0.39135871447727943 45687.6 
0.38544656460011417 38022.8 
-0.334964481986602 35812 
-0.8646706152179551 39486.9 
1.1401646997662542 16413.7 
-0.9892912885971459 -21344.6 
1.3136743119397378 -34728.4 
-0.43074785342535193 -26272.4 
0.8965352854977198 -13109 
1.5938548197850926 2339.73 
-1.0282155812310538 -8515.12 
0.8094707010868536 -23243.5 
-0.7020124353275516 -18094.2 
-0.3431388909718329 -10603.3 
-0.4263943503625711 -10076.5 
1.2323512609748315 2443.03 
-1.2887535413241267 7927.24 
-0.37189788159623927 9359.37 
-0.6461235054139456 21221.1 
-0.13476254963739365 26709.9 
-0.6380023612155812 20270.4 
2.385083054747284 10136.5 
0.9349303690639843 1829 
0.602711157592398 90.342 
0.4304556666961421 -7861.58 
0.48304773371185306 -4924.03 
1.038981214329886 -14144 
-0.9399052767216265 -29048.5 
0.2993014029007144 -6732.96 
0.01648021976039349 18863.9 
0.4008740363841925 11786.2 
-1.252850267399702 7159.53 
-1.2476630918138865 7313.27 
0.36430739927040356 -5132.54 
0.26718907095102473 -7938.6 
1.0794606186763014 -8879.77 
-0.24583421349622725 -26299.7 
1.1750672998389433 -25649.7 
0.1306709893583422 -10961.6 
0.8069730785776983 4250.8 
-2.0634451447209807 19008.3 
-1.145136452548643 25806.5 
0.9505956238809263 24414.9 
0.13797806008356517 10790 
-0.9831138519377776 11843.6 
-0.4257103142723224 11886.5 
0.26240256535351225 -2436.39 
-0.11857200140310109 -8845.39 
0.009331279662779579 -19490.7 
0.12897294659764924 -20967.6 
1.1696528530642967 -9323.43 
0.8439601751596459 8521.2 
0.4840763417904608 6325.68 
-0.7550718767518276 3798.44 
1.0131802090357018 -7757.6 
-0.4001670294267319 -13023.1 
-0.9430657620793195 -2238.43 
0.7101474891397226 3433.43 
0.9253468281012349 -2236.32 
1.7300537942089846 -23693.6 
0.27870116430494907 -20249.5 
-1.1226593608906423 1548.69 
-0.4087234624766962 25310 
-0.5994494744167733 40960.5 
-1.5905547463828764 38268.3 
2.168105326899875 20457.9 
-1.074290433195526 -995.178 
-0.04376073529985547 -17490.6 
0.9391532486155416 -20263.7 
-0.0914602370619857 -19235.7 
1.1523614771696318 -19412.1 
0.464912884529606 -8236.87 
-2.253249747008291 3850.41 
-0.46069755164606807 9716.25 
0.5380660020826102 5293.42 
0.3704222316347625 -5779.46 
0.06643118519576952 -1077.11 
0.8896240499423635 7385.07 
-0.7811253624911965 -11772.9 
0.9067686324271245 -18974.6 
-2.02537473141157 -5179.82 
1.0020877210685413 -1122.67 
1.0843255296927996 -7748.88 
0.25727628691738236 -10301.3 
1.9604480577946735 7413.86 
-2.441107914590707 19368.2 
1.0464672986804038 30159.1 
0.5652209654783782 22472.3 
0.6979284213286805 12757.4 
-1.451874022529517 22188 
0.7242501545854605 23253.1 
-0.22225435881884437 11587.2 
-0.05105989145357803 -15448.8 
2.610880878452713 -38935.1 
-1.0362445781106464 -55207.3 
-0.4590458338970871 -59404.5 
-1.4130211218874749 -45959.5 
-0.6195439928798407 -30241.5 
1.0086471670018042 24.2824 
0.5863030848267545 40358.7 
0.6453476650621255 55151.5 
-2.835726700245445 60434.7 
0.008294313483693472 51049.4 
0.156933474969283 34159.6 
-0.3021144371017712 19062.9 
1.7632716787280902 -8949.95 
-0.32572230369330857 -31912.5 
3.0629001263358653 -34956.2 
-1.1420550352236942 -31077.3 
-1.028933268397152 -18109.9 
-0.6857076049744641 -14975.1 
-1.3504514538622345 -22277.7 
-1.5681262378578342 -9459.52 
0.5455689936989527 729.13 
1.411913377761957 6115.18 
1.1476221751890119 16372.8 
0.16913172315931124 20958.3 
-1.387462258677509 14361.5 
0.24508432516099354 -2128.41 
-2.1881205207603682 -5471.9 
-1.3470090785237172 -183.888 
-1.998767549528642 961.941 
-1.0762429963922528 5019.21 
0.598487910239216 3745.4 
1.3073693751040167 -1332.79 
-0.4678669312321819 5770.99 
0.6247155410569194 12162.3 
0.5632221687974912 673.564 
0.24253271775224228 -21131.1 
-0.8759194973541877 -28957.1 
1.2858319243422596 -9739.74 
-0.4867532710724749 14007.6 
0.5348820756781159 19821.5 
0.9386799682622788 16714.3 
-1.188040982141069 10858.1 
0.05540106581199211 10688.4 
-0.5659587680294491 3401.05 
0.3574472779777942 -13441.3 
0.7127529108721156 -19147.4 
-0.9085732513782672 -24844.5 
-0.44787819585591926 -24047.1 
0.18563251750224552 -14366.4 
-0.5438495997315567 -4654.04 
0.5764517550857544 6821.58 
1.0204556820555748 8582.44 
1.2805080678433898 25095.3 
0.18848557546860256 37441.4 
0.5051198838889919 24038.2 
-0.23560802715961593 4042.51 
-0.04994878284818327 -11437.8 
-0.7856882089753601 -7532.37 
-0.5354215772413253 -6335.84 
1.3917983683113269 -7329.74 
-0.21268726910785496 -14299.6 
-0.3624418939323668 -22685.2 
0.026085073783139734 -18820.3 
-0.8337374197143159 -5416.42 
0.29739868416315574 18813.4 
0.14361636276387113 34762.5 
0.08988257714427661 15770.8 
0.5189176678915182 -7574.61 
0.2815089162125961 -18401.8 
0.7539043899098576 -20630.6 
-0.10954815910515947 -14450.1 
-1.1676858909323835 -7448.82 
0.8772736186471404 4150.1 
0.5685427604726794 14699 
0.872776808139287 25420.5 
1.2609757273013793 30254.8 
-0.3014750324636086 18930.4 
-0.14490083418602673 2822.03 
0.8983234039734453 -10419 
-1.0257183133821925 -22869.5 
1.4061486953388123 -23275.4 
-0.3977720028044809 -15561.9 
1.8166015498987154 -11685.8 
-0.582424610697653 -10512.3 
-0.17692295800335156 -2347.63 
-0.3836160812328071 10050.3 
0.45306287282186286 17929.8 
-1.6426387413402699 18464.5 
0.0982254719366562 12619.6 
-0.20674733494522712 -4712.48 
-0.18889134241214744 -15469.3 
0.2961748812113205 -15229.9 
-1.6518869428063931 -12941.3 
0.26040881101961944 -1096.62 
0.2766781307811783 3954.07 
-0.0692948003188194 13598.7 
-0.5775603869705659 18313.4 
-0.58653985139828 12564.2 
-1.1110915455098311 -1208.02 
-2.7482240549365597 -229.544 
-0.48425378311608736 320.981 
-1.3018060473190136 -4196.65 
-0.8717603607621598 -1245.02 
1.7667096258063788 1206.22 
-2.7424191906543007 -12626.3 
1.4417797911657653 -20360.9 
-0.9980255753873113 -9475.81 
-1.3418468691147458 3159.55 
-0.3667298362831195 2146.28 
1.4868238791079538 15582.2 
-1.1978808103485221 22015.8 
-1.074030003290698 10036.9 
-0.10805316342162019 573.294 
-0.031283860250609585 -17414.4 
0.5765636558258755 -20608.1 
1.0294758193825233 -18472.8 
1.0708587738833737 -2749.81 
1.6237878629082436 4466.05 
0.5630195735979715 7160.94 
1.4690954790251363 12408.7 
-0.2735088077228873 16212.3 
-0.25493104626829766 12337.2 
0.39256512298618507 9658.38 
-0.05385118066338812 -797.489 
-0.5209161971444232 -9133.15 
-0.32025929617835036 -11172.8 
0.6658220293373383 -11252 
-0.18784737198020718 -9024.34 
-0.08934163622555591 -4859.11 
-0.2572327387469695 -4372.25 
-1.2184787879443633 1134.66 
0.16056827228258808 10895.1 
-0.8272024568484557 17550.9 
0.44372756909663824 14020.8 
1.3433504301841905 -5445.64 
-0.01951603226498655 -27322.9 
-0.9011685656113215 -25074.8 
0.8275465170980727 -8935.22 
-0.4476063031884232 10391.2 
-1.0525566784926212 15996.1 
-1.2826336914885967 13304.8 
-2.519728077733001 10599 
-0.19306239054476748 10969.8 
-1.6420684107373642 7561.35 
0.10967236109932887 -1791.76 
1.4949607745175895 -11504 
-1.6688204457211606 -8790.2 
2.271842911832259 -7730.4 
0.3839399800166916 -14174.6 
1.4762587326728873 -6305.3 
-0.003554334031139028 -3405.91 
0.057680217269345135 9439.14 
-0.5824864888829691 12020.4 
-1.1809568101397545 90.7975 
0.9023652339480046 -5822.32 
-0.2004143185125553 -7.19115 
0.5219670981630209 -2481.87 
0.08888064222952519 -10135 
-1.339345182557838 -5129.04 
1.2862634137297073 11750.4 
-0.351337282073235 18989.3 
-1.5293114925214697 9815.78 
-1.2415037311183719 525.44 
-2.244470152911486 -4233.44 
1.3636432691255536 -1634.6 
-1.3351396595927199 -1458.51 
0.00190118348599988 -3249.33 
-0.7687891522700978 1691.26 
-0.9612720981338567 7079.18 
-0.08640765813903073 -5773.88 
-0.16853646543569045 -15850.6 
-0.009027904332418402 -6404.92 
-0.3495263093329788 1918.9 
-1.4651205279359925 -3189.31 
-0.5862699448913071 -8016.23 
0.35134460076892093 -2680.65 
-1.0161392005891496 -2802.29 
0.44112317504081133 2408.14 
-0.45702734163558034 13645.2 
-1.5902574326591967 14705.7 
0.966505027884863 7105.81 
-3.3538013733063954 751.964 
0.7680259479267884 -1720.05 
-0.3659006824785074 -4114.06 
0.49711417340576247 -4760.57 
-1.9227720605222238 -5961.32 
-0.934599894819641 -1190.84 
-0.32981190386136916 3675.7 
0.37485467265444505 8315.52 
0.14348108320324648 4992.52 
-1.047102551805171 -1147.25 
0.9923100610647122 -4034.93 
-0.916499356449215 -6864.4 
1.001836682557454 -11331.3 
0.44165189564295293 -10536.6 
-1.023228870652181 -5171.86 
-1.5651016399758966 979.573 
0.03755606842603587 1688.73 
0.07311434925346294 2266.41 
0.07673661558191291 9531.96 
1.1420489099841298 16231 
-1.4219976281290254 18309.8 
0.6781590515265501 11419.4 
0.2863324790580224 -4173.97 
2.132398221939365 -18765 
-0.37918692119726227 -25263.2 
0.39760661393384034 -15850.1 
